,Name,lat,lon
1168,Front Office B,37.118808,-120.744526
1169,Fruit Heights,41.026017,-111.901674
1170,Fruit Heights B,41.026017,-111.901674
1171,Frydlant Weather Station,50.927655,15.077456
1172,Frydlant Weather Station B,50.927655,15.077456
1173,"Fulbright house, Delhi",28.626668,77.227539
1174,"Fulbright house, Delhi B",28.626668,77.227539
1175,Gaffey & 11th P1,33.734291,-118.292275
1176,Gaffey & 11th P2,33.734291,-118.292275
1177,Gahanna Lincoln High School,40.017129,-82.865956
1178,Gahanna Lincoln High School B,40.017129,-82.865956
1179,Gallon Jug,17.56513,-89.046967
1180,Gallon Jug B,17.56513,-89.046967
1181,"Garner, Iowa",43.099335,-93.61033
1182,"Garner, Iowa B",43.099335,-93.61033
1183,Garvey Reservior,34.042775,-118.118108
1184,Garvey Reservior B,34.042775,-118.118108
1185,Gateway School,36.955491,-122.026904
1186,Gateway School B,36.955491,-122.026904
1187,Gatsby's Castle,33.682624,-118.030084
1188,Gatsby's Castle B,33.682624,-118.030084
1189,Gavilan Hills CA,33.782753,-117.358823
1190,Gavilan Hills CA B,33.782753,-117.358823
1191,Getchell,48.087301,-122.062607
1192,Getchell B,48.087301,-122.062607
1193,Gi's house inside,40.59646,-111.801086
1194,Gi's house inside B,40.59646,-111.801086
1195,Gibraltar,36.121944,-5.34777
1196,Gibraltar B,36.121944,-5.34777
1197,Gildersleeve Mountain,41.592148,-81.355227
1198,Gildersleeve Mountain B,41.592148,-81.355227
1199,"Glassverket, Jel?y",59.432281,10.645905
1200,"Glassverket, Jel?y B",59.432281,10.645905
1201,Glen Cove Ridge,38.066784,-122.220027
1202,Glen Cove Ridge B,38.066784,-122.220027
1203,Glendale (Copperwood),33.587305,-112.196934
1204,Glendale (Copperwood),33.587254,-112.196945
1205,Glendale (Copperwood) B,33.587305,-112.196934
1206,Glendale (Copperwood) B,33.587254,-112.196945
1207,Glenmohr Drive,50.645972,-120.38004
1208,Glenmohr Drive B,50.645972,-120.38004
1209,Glenview,37.802432,-122.227101
1210,Glenview B,37.802432,-122.227101
1211,Golden Gate Heights,37.75213,-122.465573
1212,Golden Gate Heights B,37.75213,-122.465573
1213,Golden Valley,44.236215,-103.24174
1214,Golden Valley B,44.236215,-103.24174
1215,Goldtower Charters Towers,-20.07086,146.277829
1216,Goldtower Charters Towers B,-20.07086,146.277829
1217,Goleta-Fairview,34.44551,-119.828
1218,Goleta-Fairview B,34.44551,-119.828
1219,Gosney Meadows,44.037724,-121.196339
1220,Gosney Meadows B,44.037724,-121.196339
1221,G?teborg / Nordstan,57.709102,11.970162
1222,G?teborg / Nordstan B,57.709102,11.970162
1223,Govanstowne Farmers Market,39.351647,-76.610177
1224,Govanstowne Farmers Market B,39.351647,-76.610177
1225,Grand Harbor Sec 4,30.41311,-95.659897
1226,Grand Harbor Sec 4 B,30.41311,-95.659897
1227,"Granite, UT",40.575715,-111.814192
1228,"Granite, UT B",40.575715,-111.814192
1229,"Graniteville, South Carolina",33.575946,-81.790895
1230,"Graniteville, South Carolina B",33.575946,-81.790895
1231,"Grantham, NH",43.501308,-72.114817
1232,"Grantham, NH B",43.501308,-72.114817
1233,Great Neck,40.790449,-73.733282
1234,Great Neck B,40.790449,-73.733282
1235,Greater Kailash 2,28.530669,77.2411
1236,Greater Kailash 2 B,28.530669,77.2411
1237,Green Valley Ranch,39.783236,-104.757928
1238,Green Valley Ranch B,39.783236,-104.757928
1239,Greenevilla Amtoukoui,12.112152,15.102463
1240,Greenevilla Amtoukoui B,12.112152,15.102463
1241,"Greenview, Montoursville",41.267883,-76.928979
1242,"Greenview, Montoursville B",41.267883,-76.928979
1243,Ground Zero,40.786553,-111.902232
1244,Ground Zero B,40.786553,-111.902232
1245,Gunstock Acres,43.555987,-71.349958
1246,Gunstock Acres B,43.555987,-71.349958
1247,Gymea Bay Weather,-34.047754,151.079893
1248,Gymea Bay Weather B,-34.047754,151.079893
1249,Hacienda,34.180467,-118.41769
1250,Hacienda B,34.180467,-118.41769
1251,Hacienda Heights: Gale/9th Avenue,34.016615,-117.979871
1252,Hacienda Heights: Gale/9th Avenue B,34.016615,-117.979871
1253,HafenCity 1.5m IASS,53.540667,10.005542
1254,HafenCity 1.5m IASS B,53.540667,10.005542
1255,HafenCity 2m IASS,53.540667,10.005542
1256,HafenCity 2m IASS B,53.540667,10.005542
1257,Halifax,44.634881,-63.578807
1258,Halifax B,44.634881,-63.578807
1259,"Hambden, Ohio",41.641481,-81.166812
1260,"Hambden, Ohio B",41.641481,-81.166812
1261,"HamiltonRd   Braesyde, London, Ontario",42.973797,-81.172099
1262,"HamiltonRd   Braesyde, London, Ontario B",42.973797,-81.172099
1263,"Hampshire, IL",42.09166,-88.535997
1264,"Hampshire, IL B",42.09166,-88.535997
1265,"Happy Valley, Stanwood Wa",48.165112,-122.268374
1266,"Happy Valley, Stanwood Wa B",48.165112,-122.268374
1267,Harlan,41.194278,-84.930024
1268,Harlan B,41.194278,-84.930024
1269,"Hart Dr., Rochdale, Poughkeepsie, NY",41.724265,-73.85319
1270,"Hart Dr., Rochdale, Poughkeepsie, NY B",41.724265,-73.85319
1271,Hartland,42.635482,-83.730288
1272,Hartland B,42.635482,-83.730288
1273,Harvard Business School,42.365838,-71.119847
1274,Harvard Business School B,42.365838,-71.119847
1275,Haverleij,51.728926,5.255558
1276,Haverleij B,51.728926,5.255558
1277,Hawes Right Field,37.471941,-122.232117
1278,Hawes Right Field B,37.471941,-122.232117
1279,Hawthorne Hills West,37.99,-122.580623
1280,Hawthorne Hills West B,37.99,-122.580623
1281,Headwaters of Bean Creek,37.127133,-121.984411
1282,Headwaters of Bean Creek B,37.127133,-121.984411
1283,Heber-East,40.479545,-111.395342
1284,Heber-East B,40.479545,-111.395342
1285,"Hedgesville, WV",39.586298,-78.012432
1286,"Hedgesville, WV B",39.586298,-78.012432
1287,Heights,29.786128,-95.389966
1288,Heights B,29.786128,-95.389966
1289,Helena 2-North,46.622004,-112.041993
1290,Helena 2-North B,46.622004,-112.041993
1291,Helper,39.686879,-110.854561
1292,Helper B,39.686879,-110.854561
1293,Hemberg Dr,35.224294,-111.606176
1294,Hemberg Dr B,35.224294,-111.606176
1295,Henderson,-36.871926,174.635818
1296,Henderson,35.996081,-114.950842
1297,Henderson B,,
1298,Henderson B,35.996081,-114.950842
1299,Heritage East,35.170044,-106.540093
1300,Heritage East B,35.170044,-106.540093
1301,Heritage Oaks 2 Miles,29.792835,-98.307037
1302,Heritage Oaks 2 Miles B,29.792835,-98.307037
1303,Heritage Oaks Park,37.35434,-122.080095
1304,Heritage Oaks Park B,37.35434,-122.080095
1305,High Schylea Drive,50.653936,-120.281947
1306,High Schylea Drive B,50.653936,-120.281947
1307,High valley,32.993016,-117.01037
1308,High valley B,,
1309,Highland,40.432941,-111.768076
1310,Highland B,40.432941,-111.768076
1311,Highlands at Porter Ranch,34.297357,-118.556995
1312,Highlands at Porter Ranch B,34.297357,-118.556995
1313,Highland_1 P1,34.119936,-117.159975
1314,Highland_1 P2,34.119936,-117.159975
1315,Highridge Drive,50.650202,-120.168323
1316,Highridge Drive B,50.650202,-120.168323
1317,Hillcrest Village Apartment Complex,38.940147,-76.929182
1318,Hillcrest Village Apartment Complex B,38.940147,-76.929182
1319,Hiller?d ab38,55.938547,12.326118
1320,Hiller?d ab38 B,55.938547,12.326118
1321,Hiller?d ec6f,55.938627,12.326296
1322,Hiller?d ec6f B,55.938627,12.326296
1323,Hiller?d f989,55.939287,12.325677
1324,Hiller?d f989 B,55.939287,12.325677
1325,Hirst Farm,39.124125,-77.716134
1326,Hirst Farm B,39.124125,-77.716134
1327,hiseas,19.6,-155.48
1328,hiseas B,19.6,-155.48
1329,Historic Downtown,40.042271,-111.72883
1330,Historic Downtown B,40.042271,-111.72883
1331,Hobble Creek Bench,40.154885,-111.568339
1332,Hobble Creek Bench B,40.154885,-111.568339
1333,Holladay P1,40.679678,-111.84243
1334,Holladay P1 B,40.679678,-111.84243
1335,Hollywood_Riviera,33.810393,-118.380852
1336,Hollywood_Riviera B,33.810393,-118.380852
1337,Home,44.930604,-93.122546
1338,Home B,44.930604,-93.122546
1339,Home Valley,45.729132,-121.770371
1340,Home Valley B,45.729132,-121.770371
1341,Homer,52.6129,-2.5579
1342,Homer B,52.6129,-2.5579
1343,Honeymoon Bay CC,48.81372,-124.172625
1344,Honeymoon Bay CC B,48.81372,-124.172625
1345,Hood River Weather,45.704307,-121.5407
1346,Hood River Weather B,45.704307,-121.5407
1347,Hooper,41.172832,-112.107842
1348,Hope International University,33.874498,-117.883876
1349,Hope International University B,33.874498,-117.883876
1350,Hope Mills Lake,34.974989,-78.941639
1351,Hope Mills Lake,34.974989,-78.941639
1352,Hope Mills Lake B,34.974989,-78.941639
1353,Hope Mills Lake B,34.974989,-78.941639
1354,Hope Ranch,34.419361,-119.763518
1355,Hope Ranch B,34.419361,-119.763518
1356,"Hopewell Township, NJ",40.312866,-74.786663
1357,"Hopewell Township, NJ B",40.312866,-74.786663
1358,Hopkins Memorial Forest,42.725733,-73.227256
1359,Hopkins Memorial Forest B,42.725733,-73.227256
1360,Hotspot Test,41.88464,-87.627002
1361,Hotspot Test B,41.88464,-87.627002
1362,Howard Ave,38.122023,-122.233247
1363,Howard Ave B,38.122023,-122.233247
1364,Howe Neighborhood,44.935817,-93.217521
1365,Howe Neighborhood B,44.935817,-93.217521
1366,HPA Energy Lab,20.031564,-155.695446
1367,HPA Energy Lab B,20.031564,-155.695446
1368,HSPH,42.335247,-71.10355
1369,HSPH B,42.335247,-71.10355
1370,Hugh Allan Drive,50.648758,-120.367559
1371,Hugh Allan Drive B,50.648758,-120.367559
1372,Humboldt,45.557808,-122.672354
1373,Humboldt B,45.557808,-122.672354
1374,Humboldt Neighborhood,45.558084,-122.672369
1375,Humboldt Neighborhood B,45.558084,-122.672369
1376,Hunter Village,40.70159,-112.058312
1377,Huntington Palisades,34.038146,-118.518218
1378,Huntington Palisades,34.038153,-118.518221
1379,Huntington Palisades B,34.038146,-118.518218
1380,Huntington Palisades B,34.038153,-118.518221
1381,Huntsville,41.271735,-111.732416
1382,Huntsville B,41.271735,-111.732416
1383,"Hyde Park, VT",44.602147,-72.62728
1384,"Hyde Park, VT B",44.602147,-72.62728
1385,I-25 Globeville,39.786029,-104.988822
1386,I-25 Globeville B,39.786029,-104.988822
1387,IASS1,52.40274,13.064312
1388,IASS1 B,52.40274,13.064312
1389,Ideaworks Makerspaces,36.740075,-119.80041
1390,Ideaworks Makerspaces B,36.740075,-119.80041
1391,IKE-1,39.790582,-86.194249
1392,IKE-1 B,39.790582,-86.194249
1393,IKE-STA,39.839859,-86.157568
1394,IKE-STA B,39.839859,-86.157568
1395,IKE.ecc,39.770369,-86.116349
1396,IKE.ecc B,39.770369,-86.116349
1397,IKE.emi,39.795691,-86.256997
1398,IKE.emi B,39.795691,-86.256997
1399,IKE.svdp,39.810641,-86.114517
1400,IKE.svdp B,39.810641,-86.114517
1401,ILAQH2,-27.476314,153.02815
1402,ILAQH2 B,-27.476314,153.02815
1403,Imola - 1,38.280572,-122.273712
1404,Imola - 1 B,,
1405,Imola - 2,38.282292,-122.257593
1406,Imola - 2 B,38.282292,-122.257593
1407,IMOLA-6,38.305081,-122.28877
1408,IMOLA-6 B,38.305081,-122.28877
1409,Improving Kids' Environment,39.790788,-86.193564
1410,Improving Kids' Environment,39.790689,-86.194508
1411,Improving Kids' Environment B,39.790788,-86.193564
1412,Improving Kids' Environment B,39.790689,-86.194508
1413,Index,47.496534,-122.179604
1414,Index B,47.496534,-122.179604
1415,Indian Trail,41.230781,-111.928978
1416,Ingram Road,49.085133,-123.795077
1417,Ingram Road B,49.085133,-123.795077
1418,INOEAUST1,48.015278,16.232779
1419,INOEAUST1 B,48.015278,16.232779
1420,Inside - Palisades Park,40.844255,-73.988458
1421,Inside - Palisades Park B,40.844255,-73.988458
1422,Irving,32.902595,-96.932586
1423,Irving B,32.902595,-96.932586
1424,Irvington,45.541664,-122.657334
1425,Irvington B,45.541664,-122.657334
1426,Irvington NE 12th & Tillamook,45.537247,-122.653209
1427,Irvington NE 12th & Tillamook B,45.537247,-122.653209
1428,Isis St,37.770439,-122.414623
1429,Isis St B,37.770439,-122.414623
1430,ITIROLAX2,47.225924,11.288186
1431,ITIROLAX2 B,47.225924,11.288186
1432,Ivy Meadows,35.769345,-78.759003
1433,Ivy Meadows B,35.769345,-78.759003
1434,Jacques Ridge,42.644378,-71.466734
1435,Jacques Ridge B,42.644378,-71.466734
1436,"Jemez Springs, Area 3",35.816095,-106.675149
1437,"Jemez Springs, Area 3 B",35.816095,-106.675149
1438,JENSA,39.989433,-105.251468
1439,JENSA B,39.989433,-105.251468
1440,Jgg,29.570752,-95.11873
1441,Jgg B,29.570752,-95.11873
1442,Johnstonville - Diamond Crest AIR,40.372332,-120.593231
1443,Johnstonville - Diamond Crest AIR B,40.372332,-120.593231
1444,Johnstown,40.403118,-104.933661
1445,Johnstown B,40.403118,-104.933661
1446,"Jolly Brothers Road, Gabriola Island BC P1",49.160076,-123.742274
1447,"Jolly Brothers Road, Gabriola Island BC P2",49.160076,-123.742274
1448,Joseph Yaroch,32.300338,-106.859894
1449,Joseph Yaroch B,32.300338,-106.859894
1450,JPL_Bakersfield_AERONET,35.331506,-119.000008
1451,JPL_Bakersfield_AERONET B,35.331506,-119.000008
1452,JPL_Bakersfield_CARB,35.35662,-119.06261
1453,JPL_Bakersfield_CARB B,35.35662,-119.06261
1454,JPL_Fresno-Garland_CARB,36.785384,-119.773232
1455,JPL_Fresno-Garland_CARB B,36.785384,-119.773232
1456,JPL_Visalia_CARB,36.332542,-119.290993
1457,JPL_Visalia_CARB B,36.332542,-119.290993
1458,Juniper,40.785142,-111.732042
1459,Juniper B,40.785142,-111.732042
1460,Kahakuloa,20.965792,-156.539679
1461,Kahakuloa B,20.965792,-156.539679
1462,"Kamloops,B.C.",50.711006,-120.37674
1463,"Kamloops,B.C. B",50.711006,-120.37674
1464,Kansas Gulch,37.758896,-122.402716
1465,Kansas Gulch B,37.758896,-122.402716
1466,Kansas State University,39.187077,-96.582674
1467,Kansas State University B,39.187077,-96.582674
1468,Kastelokampos,38.289343,21.773867
1469,Kastelokampos B,38.289343,21.773867
1470,KCACALIF4,35.115218,-117.938383
1471,KCACALIF4 B,35.115218,-117.938383
1472,KDAWG,40.541491,-111.884142
1473,KDAWG B,40.541491,-111.884142
1474,Kearessa Gauna,34.988118,-120.449241
1475,Kearessa Gauna B,34.988118,-120.449241
1476,Keeler 1,36.488035,-117.871592
1477,Keeler 1 B,36.488035,-117.871592
1478,Keeler 2,36.488187,-117.87188
1479,Keeler 2 B,36.488187,-117.87188
1480,Keene High School,42.940061,-72.313956
1481,Keene High School B,42.940061,-72.313956
1482,Keene Ranch,39.312189,-104.919847
1483,Keene Ranch B,39.312189,-104.919847
1484,Kelly,32.47836,-86.450384
1485,Kelly B,32.47836,-86.450384
1486,KENNINGTON-INDOOR AIR,34.899354,-80.970486
1487,KENNINGTON-INDOOR AIR B,34.899354,-80.970486
1488,Kensington Estates,40.7214,-96.645
1489,Kensington Estates B,40.7214,-96.645
1490,Kerkrade / Weerstation-Parkstad.nl,50.868447,6.027745
1491,Kerkrade / Weerstation-Parkstad.nl B,50.868447,6.027745
1492,Khenipsen Rd,48.770119,-123.639392
1493,Khenipsen Rd B,48.770119,-123.639392
1494,"Kielce, Dabrowa",50.910902,20.664102
1495,"Kielce, Dabrowa B",50.910902,20.664102
1496,KieranTimberlake,39.964164,-75.141658
1497,KieranTimberlake B,39.964164,-75.141658
1498,Kimball Junction P1,40.726807,-111.538902
1499,Kimball Junction P2,,
1500,Kimberly Park,40.395424,-111.804851
1501,Kimberly Park B,40.395424,-111.804851
1502,Kingston,-42.969152,147.265196
1503,Kingston B,-42.969152,147.265196
1504,Kippax Place,37.304696,-77.281512
1505,Kippax Place B,37.304696,-77.281512
1506,Kirkman Preserve,33.400031,-86.729109
1507,Kirkman Preserve B,33.400031,-86.729109
1508,Kmdmount33,39.37026,-77.174052
1509,Kmdmount33 B,39.37026,-77.174052
1510,KMIWATER8 Pollution Monitor,42.699339,-83.395094
1511,KMIWATER8 Pollution Monitor B,42.699339,-83.395094
1512,Koloa Estaes,21.89487,-159.467897
1513,Koloa Estaes B,21.89487,-159.467897
1514,Kona House Outside,19.625856,-155.987371
1515,Kona House Outside B,19.625856,-155.987371
1516,Koukouli,38.219372,21.756045
1517,Koukouli B,38.219372,21.756045
1518,KPCC,34.13773,-118.148325
1519,KPCC B,34.13773,-118.148325
1520,KSL Holbrook Elementary Bountiful,40.891716,-111.860557
1521,KSL Holbrook Elementary Bountiful B,40.891716,-111.860557
1522,KSL Mike Hale Acura Murray,40.648548,-111.887547
1523,KSL Mike Hale Acura Murray B,40.648548,-111.887547
1524,KSL Nebo View Elementary,39.710729,-111.829485
1525,KSL Nebo View Elementary B,39.710729,-111.829485
1526,KSL Triad ,40.770605,-111.900118
1527,KSL Triad  B,40.770605,-111.900118
1528,KVPR,36.845173,-119.666851
1529,KVPR B,36.845173,-119.666851
1530,kwd-in,30.057331,-95.21794
1531,kwd-in B,30.057331,-95.21794
1532,kwd_out,30.057116,-95.218162
1533,kwd_out B,30.057116,-95.218162
1534,La Caille,40.575607,-111.792002
1535,La Caille 2,40.575365,-111.792203
1536,La Caille 2 B,40.575365,-111.792203
1537,La Canada,35.567589,-105.853058
1538,La Canada B,35.567589,-105.853058
1539,La Casa,39.778839,-105.005559
1540,La Casa B,39.778839,-105.005559
1541,La Casa de Los Antiqued Automovil P1,41.217147,-111.941075
1542,La Casa de Los Antiqued Automovil P2,41.217147,-111.941075
1543,LA Coliseum,34.012686,-118.287684
1544,LA Coliseum B,34.012686,-118.287684
1545,La Hacquiniere,48.692269,2.14615
1546,La Hacquiniere B,48.692269,2.14615
1547,La Jolla Shores,32.855801,-117.256541
1548,La Jolla Shores B,32.855801,-117.256541
1549,La Lengua Air Station Alpha,37.745115,-122.421211
1550,La Lengua Air Station Alpha B,37.745115,-122.421211
1551,La Molineta Frigiliana,36.780147,-3.89503
1552,La Molineta Frigiliana B,36.780147,-3.89503
1553,La Riviera East,38.5621,-121.3659
1554,La Riviera East B,38.5621,-121.3659
1555,Lac Le Jeune,50.472721,-120.487398
1556,Lac Le Jeune B,50.472721,-120.487398
1557,Ladera Heights,33.983671,-118.368564
1558,Ladera Heights B,33.983671,-118.368564
1559,Lafayette Oaks,37.889494,-122.108519
1560,Lafayette Oaks B,37.889494,-122.108519
1561,Lagrangeville,41.631785,-73.779505
1562,Lagrangeville B,41.631785,-73.779505
1563,Lahar Valley Farm,47.36521,-122.02722
1564,Lahar Valley Farm B,47.36521,-122.02722
1565,Lake Arbot,39.847559,-105.070985
1566,Lake Arbot B,39.847559,-105.070985
1567,Lake Cowichan FH,48.828372,-124.05387
1568,Lake Cowichan FH B,48.828372,-124.05387
1569,"Lake Hogan Farms, Orange County",35.951415,-79.102386
1570,"Lake Hogan Farms, Orange County B",35.951415,-79.102386
1571,Lake Hollingsworth,28.015,-81.943
1572,Lake Hollingsworth B,28.015,-81.943
1573,Lake Owassa Bear Swamp,41.146753,-74.835389
1574,Lake Owassa Bear Swamp B,41.146753,-74.835389
1575,Lakeshore,40.246743,-111.704804
1576,Lakeshore 2,40.245598,-111.700573
1577,Lakeshore 2 B,40.245598,-111.700573
1578,Lakewood,27.719724,-82.656471
1579,"Lanes Cove, Gloucester, Mass. USA",42.679334,-70.658084
1580,"Lanes Cove, Gloucester, Mass. USA B",42.679334,-70.658084
1581,Langley Park,38.988769,-76.981587
1582,Langley Park B,38.988769,-76.981587
1583,Lanya Park,25.110152,121.528749
1584,Lanya Park B,25.110152,121.528749
1585,Lapoint,40.388826,-109.791865
1586,Lapoint B,40.388826,-109.791865
1587,Larder Lake,48.096602,-79.72103
1588,Larder Lake B,48.096602,-79.72103
1589,"Lasater, Eugene, Oregon",44.025741,-123.12749
1590,"Lasater, Eugene, Oregon B",44.025741,-123.12749
1591,Lasqueti Island,49.484261,-124.266624
1592,Lasqueti Island B,49.484261,-124.266624
1593,Laurel Hill,44.029703,-123.046549
1594,Laurel Hill B,44.029703,-123.046549
1595,"Laurel, MD",39.107633,-76.819116
1596,"Laurel, MD B",,
1597,Laureldale,39.520182,-74.681391
1598,Laureldale B,39.520182,-74.681391
1599,LBiSat,40.5644,-111.9051
1600,LBiSat B,40.5644,-111.9051
1601,Leatherhead,51.282968,-0.363355
1602,Leatherhead B,51.282968,-0.363355
1603,LegacyParc,33.619552,-112.40558
1604,LegacyParc B,33.619552,-112.40558
1605,Lehi,40.409571,-111.852501
1606,Lehi B,40.409571,-111.852501
1607,LELAND,40.098047,-111.678029
1608,LELAND B,40.098047,-111.678029
1609,Leona,37.37447,-122.083298
1610,Leona B,37.37447,-122.083298
1611,"Leona St, Longview, TX",32.509131,-94.710844
1612,"Leona St, Longview, TX B",32.509131,-94.710844
1613,"Lewis Home, Hooper, Utah",41.193576,-112.103657
1614,"Lewis Home, Hooper, Utah B",41.193576,-112.103657
1615,"Lexington, Ky",38.040584,-84.503716
1616,"Lexington, Ky B",38.040584,-84.503716
1617,LIME Factory,29.408494,-98.477399
1618,LIME Factory B,29.408494,-98.477399
1619,Lindsey Gardens,40.780783,-111.865607
1620,Lindsey Gardens B,40.780783,-111.865607
1621,"Lithia, FL",27.858986,-82.192882
1622,"Lithia, FL B",27.858986,-82.192882
1623,Little Leaps Learning Academy,42.509735,-90.686229
1624,Little Leaps Learning Academy B,42.509735,-90.686229
1625,Little Old Lady By The River,38.097691,-122.25952
1626,Little Old Lady By The River B,38.097691,-122.25952
1627,Lloyd George Elementary School,50.669912,-120.320683
1628,Lloyd George Elementary School B,50.669912,-120.320683
1629,Lodestar,37.797233,-122.216199
1630,Lodestar B,37.797233,-122.216199
1631,Lodgepole Village Silverthorne CO,39.62018,-106.098991
1632,Lodgepole Village Silverthorne CO B,39.62018,-106.098991
1633,Loma Pinon,35.28246,-106.720445
1634,Loma Pinon B,35.28246,-106.720445
1635,LomaLinda_1 P1,34.063472,-117.266987
1636,LomaLinda_1 P2,34.063472,-117.266987
1637,long'house,-27.47845,153.035941
1638,long'house B,-27.47845,153.035941
1639,Longview,40.635922,-111.874187
1640,Lorne Street,50.678125,-120.330918
1641,Lorne Street B,50.678125,-120.330918
1642,Los Altos,37.381949,-122.119572
1643,Los Altos B,37.381949,-122.119572
1644,"Los Osos, CA",35.303125,-120.849116
1645,"Los Osos, CA B",35.303125,-120.849116
1646,Lost Creek,30.2767,-97.8372
1647,Lost Creek B,30.2767,-97.8372
1648,Louviers,39.47746,-105.006737
1649,Louviers B,39.47746,-105.006737
1650,Lower East Hilliers,49.308403,-124.476761
1651,Lower East Hilliers B,49.308403,-124.476761
1652,Lower Pacific Heights ,37.787293,-122.444588
1653,Lower Pacific Heights  B,37.787293,-122.444588
1654,"Lower Red Bank, TN",35.095173,-85.316441
1655,"Lower Red Bank, TN B",35.095173,-85.316441
1656,Loyola Maryland,39.34587,-76.621533
1657,Loyola Maryland B,39.34587,-76.621533
1658,LRAPA,44.053417,-123.08284
1659,LRAPA - Bethel,44.066909,-123.141146
1660,LRAPA - Bethel,44.067268,-123.141296
1661,LRAPA - Bethel B,44.066909,-123.141146
1662,LRAPA - Bethel B,44.067268,-123.141296
1663,LRAPA - Churchill Area,44.035391,-123.159128
1664,LRAPA - Churchill Area B,44.035391,-123.159128
1665,LRAPA - Cottage Grove,43.799733,-123.05317
1666,LRAPA - Cottage Grove B,43.799733,-123.05317
1667,LRAPA - Cottage Grove South,43.779519,-123.060036
1668,LRAPA - Cottage Grove South B,43.779519,-123.060036
1669,LRAPA - Emerald Park,44.084438,-123.14114
1670,LRAPA - Emerald Park B,44.084438,-123.14114
1671,LRAPA - Friendly,44.029818,-123.102662
1672,LRAPA - Friendly B,44.029818,-123.102662
1673,LRAPA - Lowell,43.922854,-122.781022
1674,LRAPA - Lowell B,43.922854,-122.781022
1675,LRAPA - Oakridge,43.744429,-122.480572
1676,LRAPA - Oakridge B,43.744429,-122.480572
1677,LRAPA - Santa Clara,44.115961,-123.120547
1678,LRAPA - Santa Clara B,44.115961,-123.120547
1679,LRAPA - Springfield City Hall,44.046863,-123.018795
1680,LRAPA - Springfield City Hall B,44.046863,-123.018795
1681,LRAPA - Thurston,44.040007,-122.89522
1682,LRAPA - Thurston B,44.040007,-122.89522
1683,LRAPA - Veneta,44.046716,-123.357461
1684,LRAPA - Veneta B,44.046716,-123.357461
1685,LRAPA B,44.053417,-123.08284
1686,LRAPA-Amazon Park,44.026516,-123.083912
1687,LRAPA-Amazon Park 2,44.025659,-123.08387
1688,LRAPA-Amazon Park 2 B,44.025659,-123.08387
1689,LRAPA-Amazon Park B,44.026516,-123.083912
1690,LRAPA-Lowell,43.922661,-122.781473
1691,LRAPA-Lowell B,43.922661,-122.781473
1692,LRAPA-McBeth,43.969356,-123.137828
1693,LRAPA-McBeth B,43.969356,-123.137828
1694,LRAPA-Saginaw,43.834647,-123.035269
1695,LRAPA-Saginaw B,43.834647,-123.035269
1696,LRAPA-Springfield City Hall,44.046674,-123.017706
1697,LRAPA-Springfield City Hall B,44.046674,-123.017706
1698,LRAPA-Westmoreland,44.033135,-123.112179
1699,LRAPA-Westmoreland B,44.033135,-123.112179
1700,LRAPA2,44.049169,-123.067853
1701,LRAPA2 B,44.049169,-123.067853
1702,"Lubbock, Texas",33.594065,-101.913815
1703,"Lubbock, Texas B",33.594065,-101.913815
1704,LV 3rd/Bonneville,36.164312,-115.146874
1705,LV 3rd/Bonneville B,36.164312,-115.146874
1706,LV Casino/Coolidge,36.160114,-115.150843
1707,LV Casino/Coolidge B,36.160114,-115.150843
1708,LV Casino/Gass,36.162468,-115.149309
1709,LV Casino/Gass B,36.162468,-115.149309
1710,LV Casino/Hoover,36.161465,-115.15024
1711,LV Casino/Hoover B,36.161465,-115.15024
1712,LV John C Freemont School,36.145756,-115.140925
1713,LV John C Freemont School B,36.145756,-115.140925
1714,LV Stupak park,36.147701,-115.160252
1715,LV Stupak park B,36.147701,-115.160252
1716,Lynden,48.948546,-122.47983
1717,Lynden B,48.948546,-122.47983
1718,Lynwood,40.720201,-111.819721
1719,Lynwood B,40.720201,-111.819721
1720,Lyon?s Den,37.772111,-122.442702
1721,Lyon?s Den B,37.772111,-122.442702
1722,M Street Apartments (outside),47.607497,-122.327573
1723,M Street Apartments (outside) B,47.607497,-122.327573
1724,Madison,34.718543,-86.775654
1725,Madison B,34.718543,-86.775654
1726,MAGNA,40.708824,-112.096065
1727,MAGNA B,40.708824,-112.096065
1728,"Magnolia, TX",30.179461,-95.729524
1729,"Magnolia, TX B",30.179461,-95.729524
1730,MAKAIA,6.236625,-75.570194
1731,MAKAIA B,6.236625,-75.570194
1732,Malaga,36.679049,-119.731917
1733,Malaga B,36.679049,-119.731917
1734,Malahat FN,48.613062,-123.523892
1735,Malahat FN B,48.613062,-123.523892
1736,Manchester Park,33.44712,-111.80862
1737,Manchester Park B,33.44712,-111.80862
1738,"Manhattan, KS",39.186768,-96.572496
1739,"Manhattan, KS B",,
1740,Maple Acres,42.960885,-72.317787
1741,Maple Acres B,42.960885,-72.317787
1742,Maple School,35.514138,-119.323992
1743,Maple School B,35.514138,-119.323992
1744,MAQS #001,39.738268,-104.990455
1745,MAQS #001 B,39.738268,-104.990455
1746,Marcus,46.273685,-119.293098
1747,Marcus B,46.273685,-119.293098
1748,Marin Country Day School,37.91887,-122.491609
1749,Marin Country Day School B,37.91887,-122.491609
1750,Marina District SF,37.802976,-122.443511
1751,Marina District SF B,37.802976,-122.443511
1752,Marina SF,37.80299,-122.443502
1753,Marina SF B,37.80299,-122.443502
1754,MARINCC,38.259795,-122.638188
