,Name,lat,lon
1108,,44.310283,-96.80071
1109,,44.310283,-96.80071
1110,Research Farm,44.348604,-96.807299
1111,ON TOP OF THE FIRE STATION #1 ROOF,45.4625,-98.486111
1112,ON TOP OF THE FIRE STATION #1 ROOF,45.4625,-98.486111
1113,ON TOP OF THE FIRE STATION #1 ROOF,45.4625,-98.486111
1114,Watertown Utility Yard,44.89965,-97.128802
1115,"Wind Cave National Park, Visitor Center",43.55764,-103.48386
1116,Pierre Airport,44.373786,-100.287269
1117,SOUTH OF BADLANDS NP HEADQUARTERS,43.74561,-101.941218
1118,,43.544289,-96.726435
1119,,43.544289,-96.726435
1120,,43.544289,-96.726435
1121,SD School for the Deaf,43.54792,-96.700769
1122,SD School for the Deaf,43.54792,-96.700769
1123,SD School for the Deaf,43.54792,-96.700769
1124,CREDIT UNION,44.087397,-103.273777
1125,Rapid City Library,44.078352,-103.22824
1126,Rapid City Library,44.078352,-103.22824
1127,Union County #1 Jensen,42.751518,-96.707208
1128,Maryville PM 2.5 monitors,35.768847,-83.942152
1129,,36.176326,-86.738902
1130,,36.176326,-86.738902
1131,SMOOTH TERRAIN OVER 1/2 MILE RADIUS FROM THE SITE,36.118251,-86.873547
1132,Dyersburg PM 2.5 monitor,36.038924,-89.382126
1133,PM 2.5 MONITOR LOCATED BEHIND EAST RIDGE CITY HALL,34.99438,-85.24293
1134,Soddy-Daisy High School,35.233476,-85.181581
1135,Monitors on roof of monitoring shelter adjacent to power substation,35.050918,-85.293019
1136,Monitors on roof of monitoring shelter adjacent to power substation,35.050918,-85.293019
1137,BEARDEN MIDDLE SCHOOL,35.944601,-84.03598
1138,BEARDEN MIDDLE SCHOOL,35.944601,-84.03598
1139,AIR LAB,35.980421,-83.932814
1140,Rule High School (relo),35.978074,-83.950666
1141,Spring Hill Elementary School,36.019186,-83.87381
1142,Lawrence Co ozone monitor,35.115968,-87.469954
1143,Loudon Pope site,35.744539,-84.317057
1144,Athens PM 2.5 monitor,35.450115,-84.596195
1145,Jackson PM 2.5 monitor,35.651349,-88.809578
1146,Jackson PM 2.5 monitor,35.651349,-88.809578
1147,Columbia Pm 2.5,35.65188,-87.0096
1148,Clarksville PM 2.5 monitor,36.514712,-87.328047
1149,Cookeville pm 2.5 monitor,36.185702,-85.492107
1150,HARRIMAN HIGH SCHOOL,35.939078,-84.542802
1151,TVA Fly ash spill site,35.916761,-84.503624
1152,TVA Fly ash spill site,35.916761,-84.503624
1153,TVA Fly ash spill site,35.916761,-84.503624
1154,,35.9049,-84.51157
1155,PS05 TVA FLY ASH SPILL,35.902566,-84.524061
1156,PS05 TVA FLY ASH SPILL,35.902566,-84.524061
1157,PS06 TVA FLY ASH SPILL,35.918102,-84.511151
1158,PS08 TVA FLY ASH SPILL,35.907121,-84.49709
1159,PS08 TVA FLY ASH SPILL,35.907121,-84.49709
1160,PS09 TVA FLY ASH SPILL,35.889824,-84.51713
1161,PS09 TVA FLY ASH SPILL,35.889824,-84.51713
1162,PS13 TVA FLY ASH SPILL,35.9255,-84.51657
1163,GUTHRIE CLINIC PM 2.5,35.168894,-90.021537
1164,GUTHRIE CLINIC PM 2.5,35.168894,-90.021537
1165,Memphis NCORE site,35.151699,-89.850249
1166,Kingsport PM 2.5 monitor,36.538762,-82.521565
1167,Hendersonville Ozone Site at Old Hickory Dam,36.29756,-86.653137
1168,Hendersonville Ozone Site at Old Hickory Dam,36.29756,-86.653137
1169,San Antonio Northwest,29.51509,-98.620166
1170,Calaveras Lake,29.275381,-98.311692
1171,Texarkana,33.425758,-94.070802
1172,Convention Center,32.774262,-96.797686
1173,Dallas Hinton,32.820061,-96.860117
1174,Dallas Hinton,32.820061,-96.860117
1175,Dallas Hinton,32.820061,-96.860117
1176,Midlothian OFW,32.482083,-97.026899
1177,El Paso UTEP,31.768291,-106.50126
1178,El Paso Chamizal,31.765685,-106.455227
1179,El Paso Chamizal,31.765685,-106.455227
1180,Galveston 99th Street,29.254474,-94.861289
1181,Houston Aldine,29.901036,-95.326137
1182,Baytown,29.770698,-95.031232
1183,Clinton,29.733726,-95.257593
1184,Clinton,29.733726,-95.257593
1185,Houston Deer Park #2,29.670025,-95.128508
1186,Houston Deer Park #2,29.670025,-95.128508
1187,Karnack,32.668987,-94.167457
1188,Mission,26.22621,-98.291069
1189,Corpus Christi Huisache,27.804505,-97.431582
1190,Corpus Christi Huisache,27.804505,-97.431582
1191,Dona Park,27.811817,-97.465703
1192,Fort Worth Northwest,32.805818,-97.356568
1193,Haws Athletic Center,32.759143,-97.342334
1194,Fort Worth California Parkway North,32.664722,-97.338056
1195,Austin Audubon Society,30.483168,-97.872301
1196,Austin Webberville Rd,30.263208,-97.712883
1197,Brigham City,41.492707,-112.018863
1198,LOGAN #4,41.731111,-111.8375
1199,LOGAN #4,41.731111,-111.8375
1200,,41.842649,-111.852199
1201,,41.842649,-111.852199
1202,Bountiful Viewmont,40.902967,-111.884467
1203,Magna,40.708611,-112.094722
1204,Hawthorne,40.736389,-111.872222
1205,ROSE PARK,40.78422,-111.931
1206,ROSE PARK,40.78422,-111.931
1207,Tooele,40.543309,-112.299618
1208,,39.868622,-109.097302
1209,,39.868622,-109.097302
1210,North Provo,40.253611,-111.663056
1211,Lindon,40.341389,-111.713611
1212,Lindon,40.341389,-111.713611
1213,Spanish Fork,40.136336,-111.660502
1214,,37.129,-113.183
1215,Ogden,41.206321,-111.975524
1216,Morse Airport - State of Vermont Property,42.88759,-73.24984
1217,PROCTOR MAPLE RESEARCH CTR,44.52839,-72.86884
1218,PROCTOR MAPLE RESEARCH CTR,44.52839,-72.86884
1219,ZAMPIERI STATE OFFICE BUILDING,44.480278,-73.214444
1220,ZAMPIERI STATE OFFICE BUILDING,44.480278,-73.214444
1221,City of Burlington Parking Lot,44.4762,-73.2106
1222,City of Burlington Parking Lot,44.4762,-73.2106
1223,State of Vermont District Court Parking Lot,43.608056,-72.982778
1224,State of Vermont District Court Parking Lot,43.608056,-72.982778
1225,State of Vermont District Court Parking Lot,43.608056,-72.982778
1226,Albemarle High School,38.07657,-78.50397
1227,Aurora Hills Visitors Center,38.8577,-77.05922
1228,Aurora Hills Visitors Center,38.8577,-77.05922
1229,Shirley Plantation,37.34438,-77.25925
1230,Bensley Armory,37.43467,-77.45118
1231,Lee District Park,38.77335,-77.10468
1232,Rest,39.28102,-78.08157
1233,MathScience Innovation Center,37.55652,-77.40027
1234,MathScience Innovation Center,37.55652,-77.40027
1235,DEQ Piedmont Regional Office,37.67132,-77.5664
1236,"Broad Run High School, Ashburn",39.02473,-77.48925
1237,Luray Caverns Airport,38.66373,-78.50442
1238,East Vinton Elementary School,37.28342,-79.88452
1239,ROCKINGHAM CO. VDOT,38.47753,-78.81952
1240,Highland View Elementary School,36.608,-82.1641
1241,NASA Langley Research Center,37.103733,-76.387017
1242,LYNCHBURG CITY WATER TOWER,37.332706,-79.215011
1243,NOAA,36.85555,-76.30135
1244,NOAA,36.85555,-76.30135
1245,Salem High School,37.297883,-80.081017
1246,DEQ Tidewater Regional Office,36.841883,-76.181233
1247,Wenatchee-Fifth St,47.43061,-120.34195
1248,Vancouver-NE 84th Ave,45.64336,-122.58737
1249,Seattle-10th and Weller,47.597222,-122.319722
1250,SEATTLE - DUWAMISH,47.55975,-122.338265
1251,SEATTLE - BEACON HILL,47.568236,-122.308628
1252,SEATTLE - BEACON HILL,47.568236,-122.308628
1253,KENT - JAMES and CENTRAL,47.386111,-122.230278
1254,Bremerton-Spruce Ave,47.592675,-122.627397
1255,ELLENSBURG - RUBY ST,46.99364,-120.545
1256,TACOMA - L STREET,47.1864,-122.4517
1257,TACOMA - L STREET,47.1864,-122.4517
1258,TACOMA - L STREET,47.1864,-122.4517
1259,Anacortes-202 Ave,48.52059,-122.61428
1260,LYNNWOOD - 212TH,47.8064,-122.3167
1261,DARRINGTON - FIR ST (Darrington High School),48.2469,-121.6031
1262,MARYSVILLE - 7TH AVE (Marysville Junior High),48.054315,-122.171529
1263,MARYSVILLE - 7TH AVE (Marysville Junior High),48.054315,-122.171529
1264,SPOKANE - AUGUSTA AVE,47.672482,-117.364852
1265,SPOKANE - AUGUSTA AVE,47.672482,-117.364852
1266,BELLINGHAM - YEW STREET,48.76278,-122.44028
1267,YAKIMA - 4TH AVE,46.598056,-120.499167
1268,YAKIMA - 4TH AVE,46.598056,-120.499167
1269,MARTINSBURG BALL FIELD,39.448006,-77.964125
1270,,40.341023,-80.596635
1271,,40.394583,-80.612017
1272,,40.394583,-80.612017
1273,HENDERSON CENTER/MARSHALL UNIVERSITY - MOVED FROM WATER CO. 5/98,38.424133,-82.4259
1274,HENDERSON CENTER/MARSHALL UNIVERSITY - MOVED FROM WATER CO. 5/98,38.424133,-82.4259
1275,,40.427372,-80.592318
1276,WASHINGTON IRVING JUNIOR HIGH SCHOOL,39.278117,-80.34225
1277,CHARLESTON BAPTIST TEMPLE/SITE MOVED FROM OAQ AND FIRE STATION,38.3456,-81.628317
1278,,38.366183,-81.693717
1279,MARION HEALTH CARE HOSPITAL,39.481483,-80.134667
1280,,39.915961,-80.733858
1281,,39.649367,-79.920867
1282,,40.114876,-80.700972
1283,MAXWELL HILL ELEMENTART - BECKLEY,37.807767,-81.197433
1284,Neale Elementary School,39.323533,-81.552367
1285,BAD RIVER TRIBAL SCHOOL - ODANAH,46.602,-90.656
1286,BAD RIVER TRIBAL SCHOOL - ODANAH,46.602,-90.656
1287,GREEN BAY EAST HIGH,44.50729,-87.99344
1288,GREEN BAY EAST HIGH,44.50729,-87.99344
1289,MADISON EAST,43.100838,-89.357298
1290,MADISON - UNIVERSITY AVE WELL #6,43.0733,-89.4358
1291,HORICON WILDLIFE AREA,43.466111,-88.621111
1292,EAU CLAIRE - DOT SIGN SHOP,44.761,-91.143
1293,POTAWATOMI,45.563,-88.8088
1294,POTOSI,42.693,-90.698
1295,CHIWAUKEE PRAIRIE STATELINE,42.504722,-87.8093
1296,LACROSSE - DOT BUILDING,43.7775,-91.2269
1297,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,43.016667,-87.933333
1298,MILWAUKEE - SER DNR HDQRS,43.060975,-87.913504
1299,MILWAUKEE - SER DNR HDQRS,43.060975,-87.913504
1300,MILWAUKEE - COLLEGE AVE. PARK and RIDE,42.93056,-87.932104
1301,MILWAUKEE - FIRE DEPT. HQ,43.041,-87.925
1302,APPLETON - AAL,44.30738,-88.395134
1303,HARRINGTON BEACH PARK,43.49806,-87.81
1304,DEVILS LAKE PARK,43.4351,-89.6797
1305,DEVILS LAKE PARK,43.4351,-89.6797
1306,PERKINSTOWN,45.2066,-90.5972
1307,TROUT LAKE,46.052,-89.653
1308,WAUKESHA - CLEVELAND AVE,43.020075,-88.21507
1309,Laramie SLAM site,41.311586,-105.591725
1310,Laramie SLAM site,41.311586,-105.591725
1311,,44.8357,-108.386
1312,,43.6483,-105.2133
1313,Belle Ayr BA-4,44.097074,-105.343164
1314,Belle Ayr BA-4,44.097074,-105.343164
1315,,44.502675,-105.539763
1316,Sinclair-Mobile #2,41.783389,-107.119184
1317,Antelope Site 7 PM10 Monitor,43.42542,-105.388566
1318,Converse County - Mobile #2,42.766972,-105.303528
1319,South Pass,42.529999,-108.720003
1320,,43.081667,-107.549444
1321,Lander SLAM site,42.841049,-108.736277
1322,Lander SLAM site,42.841049,-108.736277
1323,Fort Laramie National Historic Site,42.203452,-104.545153
1324,Cheyenne SLAMS site,41.139976,-104.817801
1325,Cheyenne SLAMS site,41.139976,-104.817801
1326,Cheyenne SLAMS site,41.139976,-104.817801
1327,Cheyenne NCore,41.182227,-104.778334
1328,Cheyenne NCore,41.182227,-104.778334
1329,Cheyenne NCore,41.182227,-104.778334
1330,Cheyenne NCore,41.182227,-104.778334
1331,Casper SLAMS site,42.851064,-106.325088
1332,Casper SLAMS site,42.851064,-106.325088
1333,Cody SLAMS site,44.532426,-109.072975
1334,Cody SLAMS site,44.532426,-109.072975
1335,Sheridan - Police Sta. SLAM Site,44.815142,-106.955933
1336,Sheridan - Police Sta. SLAM Site,44.815142,-106.955933
1337,Sheridan - Police Sta. SLAM Site,44.815142,-106.955933
1338,Sheridan - Meadowlark SLAM site,44.795508,-106.958569
1339,Sheridan - Meadowlark SLAM site,44.795508,-106.958569
1340,Pinedale Gaseous,42.869824,-109.87076
1341,Rock Springs SLAM site,41.591613,-109.220722
1342,Rock Springs SLAM site,41.591613,-109.220722
1343,Jackson SLAM site,43.47808,-110.76118
1344,Jackson SLAM site,43.47808,-110.76118
1345,Adjuntas,18.175378,-66.725988
1346,Fajardo,18.383983,-65.618888
1347,Guayama,17.957894,-66.165016
1348,RESIDENTIAL ZONE,18.045111,-66.802253
1349,Guaynabo,18.440095,-66.11446
1350,Guaynabo,18.440095,-66.11446
1351,RESIDENTIAL AREA,18.009558,-66.627249
1352,,17.714444,-64.785278
